Date,Close,Open,High,Low,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,MACD_Entry/Exit,side,cost/proceeds,shares
8/24/2021,443.5980225,443.5980225,444.1624668,443.0534023,2.936101671,-0.106329841,3.042431513,0,hold,,0
8/25/2021,444.5288696,443.7961013,445.0734898,443.3999809,3.126077375,0.06691669,3.059160685,2,hold,,0
8/26/2021,441.9047546,444.2317957,444.4793559,441.8057245,3.029962815,-0.023358296,3.053321111,-2,sell,0,0
8/27/2021,445.8558044,442.7563467,446.2518946,442.6969347,3.235313354,0.145593794,3.08971956,2,hold,,0
8/30/2021,447.8164673,446.5687546,448.6482657,446.3112824,3.515737013,0.340813963,3.17492305,0,hold,,0
8/31/2021,447.1530151,447.7174595,448.0739316,446.5192769,3.642451822,0.374023018,3.268428805,0,hold,,0
9/1/2021,447.3906555,448.143248,448.6878682,447.1430954,3.719177452,0.360598918,3.358578534,0,hold,,0
9/2/2021,448.7670898,448.8958259,449.6186822,447.4995832,3.846707365,0.390503064,3.4562043,0,hold,,0
9/3/2021,448.6581421,447.5689017,449.2027925,447.1430754,3.894095853,0.350313242,3.543782611,0,hold,,0
9/7/2021,447.0539551,448.2917557,448.3907858,446.3409807,3.758877091,0.172075584,3.586801507,0,hold,,0
9/8/2021,446.5093384,446.4895444,447.2619308,444.4793273,3.566655053,-0.016117163,3.582772216,-2,sell,0,0
9/9/2021,444.5982056,446.3014205,448.1531655,444.3407334,3.22295306,-0.287855325,3.510808385,0,hold,,0
9/10/2021,441.0927429,446.6380959,447.083686,440.9640068,2.637304016,-0.698803495,3.336107511,0,hold,,0
9/13/2021,442.2216187,444.261542,444.5388082,439.7757232,2.238460191,-0.878117856,3.116578047,0,hold,,0
9/14/2021,439.8351135,443.7465452,443.9643993,438.894373,1.710089718,-1.125190664,2.835280381,0,hold,,0
9/15/2021,443.5089111,440.2807175,444.0337374,439.112241,1.569702521,-1.012462288,2.582164809,0,hold,,0
9/16/2021,442.8058472,442.9543772,443.9842055,439.6865655,1.385739329,-0.957140384,2.342879713,0,hold,,0
9/17/2021,438.4924316,441.9892643,442.4362819,438.1149299,0.881726595,-1.168922495,2.05064909,0,hold,,0
9/20/2021,431.1809387,432.0154019,433.6843283,426.0350369,-0.10645634,-1.725684343,1.619228004,0,hold,,0
9/21/2021,430.7736511,433.6545425,435.0254572,430.2173423,-0.91195074,-2.024942995,1.112992255,0,hold,,0
9/22/2021,434.9757385,433.1776637,437.1314578,430.8928262,-1.197434243,-1.848341199,0.650906955,0,hold,,0
9/23/2021,440.2607117,436.9526601,441.9594695,436.7043069,-0.985864382,-1.30941707,0.323552688,0,hold,,0
9/24/2021,440.9859314,438.5322003,441.7409349,438.3037044,-0.751017311,-0.859655999,0.108638688,0,hold,,0
9/27/2021,439.7243042,439.8931674,441.1249897,438.989158,-0.659104341,-0.614194424,-0.044909918,0,hold,,0
9/28/2021,430.8630371,436.7937132,437.1414138,430.0881763,-1.2864633,-0.993242706,-0.293220594,0,hold,,0
9/29/2021,431.5882263,432.3233421,434.161162,430.9921725,-1.70547345,-1.129802285,-0.575671166,0,hold,,0
9/30/2021,426.3132324,433.1478878,433.8929475,425.955588,-2.435119395,-1.487558584,-0.947560811,0,hold,,0
10/1/2021,431.3796387,428.141133,433.1578564,424.4158344,-2.574870911,-1.30184808,-1.273022831,0,hold,,0
10/4/2021,425.8165283,430.1477941,431.101462,423.5515178,-3.098800464,-1.460622106,-1.638178358,0,hold,,0
10/5/2021,430.2471313,427.4059547,432.6213724,426.561578,-3.120534198,-1.185884672,-1.934649526,0,hold,,0
10/6/2021,432.0352783,426.4423587,432.2538304,424.7237737,-2.959356206,-0.819765344,-2.139590862,0,hold,,0
10/7/2021,435.7705078,435.5022972,438.7706039,435.3135464,-2.50138527,-0.289435526,-2.211949744,0,hold,,0
10/8/2021,434.9757385,436.5850928,436.9923957,434.3101689,-2.177470716,0.027583222,-2.205053938,2,hold,,0
10/11/2021,431.8266602,434.2803913,437.3599773,431.757114,-2.150085557,0.043974705,-2.194060262,0,hold,,0
10/12/2021,430.7637024,432.8002171,433.2273773,429.9292392,-2.1889219,0.004110689,-2.19303259,0,hold,,0
10/13/2021,432.3134155,431.8465103,433.1776799,428.6974084,-2.070780416,0.097801739,-2.168582155,0,hold,,0
10/14/2021,439.5852051,436.1877196,439.7441548,435.6910132,-1.37453501,0.635237716,-2.009772726,0,hold,,0
10/15/2021,442.9329834,441.8203659,443.320429,441.1647097,-0.54632014,1.170762069,-1.717082209,0,hold,,0
10/18/2021,444.2443237,441.0455329,444.6019378,440.3501318,0.213400371,1.544386063,-1.330985693,0,hold,,0
10/19/2021,447.6716003,445.962929,447.7411162,445.3171863,1.079592063,1.928462205,-0.848870142,0,hold,,0
10/20/2021,449.4299316,448.1583643,449.747831,448.0391597,1.886194979,2.188052097,-0.301857117,0,hold,,0
10/21/2021,450.6021729,448.794154,450.8405823,448.3371926,2.590165851,2.313618375,0.276547476,0,hold,,0
10/22/2021,450.1352539,450.1451977,451.6750621,448.0788819,3.074945326,2.23871828,0.836227046,0,hold,,0
10/25/2021,452.5492554,451.2876318,452.896956,449.4100971,3.61228611,2.220847251,1.391438859,0,hold,,0
10/26/2021,452.956543,454.1883956,455.4698764,452.5591839,4.024604128,2.106532215,1.918071913,0,hold,,0
10/27/2021,450.9498596,453.4433357,454.1486504,450.8703696,4.141703571,1.778905326,2.362798244,0,hold,,0
10/28/2021,455.3009949,452.4598183,455.3804546,452.4499048,4.533348356,1.736440089,2.796908267,0,hold,,0
10/29/2021,456.2248535,452.8671132,456.5328091,452.5591577,4.862228597,1.652256264,3.209972333,0,hold,,0
11/1/2021,457.0096741,457.2679408,457.6653302,455.181798,5.127095056,1.533698179,3.593396877,0,hold,,0
11/2/2021,458.8573914,457.188465,459.1852346,457.0493727,5.423579331,1.464145963,3.959433368,0,hold,,0
11/3/2021,461.658844,458.2613585,462.0860043,457.7944533,5.817538111,1.486483794,4.331054317,0,hold,,0
11/4/2021,463.8344421,462.2946339,463.9238457,461.9270759,6.233450533,1.521916973,4.71153356,0,hold,,0
11/5/2021,465.4437561,466.1888158,467.5497867,463.8443758,6.616649693,1.524092906,5.092556786,0,hold,,0
11/8/2021,465.841095,466.6060423,467.1325499,465.115923,6.873170087,1.42449064,5.448679446,0,hold,,0
11/9/2021,464.3013306,466.228554,466.4769073,462.8112112,6.87299067,1.139448979,5.733541691,0,hold,,0
11/10/2021,460.5660706,462.5131513,464.3013127,458.9964916,6.496555962,0.610411417,5.886144545,0,hold,,0
11/11/2021,460.7150879,462.1456049,462.2250949,460.6952305,6.139481081,0.202669229,5.936811852,0,hold,,0
11/12/2021,464.1920166,462.056185,464.7781266,461.0528283,6.067117797,0.104244756,5.962873041,0,hold,,0
11/15/2021,464.3509827,465.5530341,465.7218973,463.1589054,5.953963026,-0.007128012,5.961091038,-2,sell,0,0
11/16/2021,466.1888123,464.0728379,467.3908334,463.9933782,5.944065062,-0.013620781,5.957685843,0,hold,,0
11/17/2021,465.0563354,465.910656,466.0994069,464.4006793,5.778231583,-0.143563408,5.921794991,0,hold,,0
11/18/2021,466.6358643,466.1490713,466.9140187,463.2681799,5.708458574,-0.170669134,5.879127708,0,hold,,0
11/19/2021,465.8013916,466.5166198,467.8378759,465.413946,5.522171832,-0.2855647,5.807736533,0,hold,,0
11/22/2021,464.4900818,467.7882199,470.4207581,464.2715297,5.208684037,-0.479241996,5.687926033,0,hold,,0
11/23/2021,465.1059875,464.1423758,466.0099969,461.390633,4.952847802,-0.588062585,5.540910387,0,hold,,0
11/24/2021,466.3477478,462.9900074,466.4768963,462.125743,4.795021396,-0.596711193,5.391732589,0,hold,,0
11/26/2021,455.9467468,459.2945436,460.8442654,454.7546391,3.78701463,-1.283774367,5.070788997,0,hold,,0
11/29/2021,461.5396423,461.0131347,463.4867231,458.6885521,3.400265784,-1.33641857,4.736684354,0,hold,,0
11/30/2021,452.5592041,458.956786,460.9734131,452.300907,2.342119727,-1.915651702,4.257771429,0,hold,,0
12/1/2021,447.5325012,458.5991352,461.609175,447.323893,1.085406549,-2.537891904,3.623298453,0,hold,,0
12/2/2021,454.3870544,447.7610074,456.0460673,447.3437606,0.635234868,-2.390450868,3.025685736,0,hold,,0
12/3/2021,450.4332886,456.1454127,457.2679438,445.9629305,-0.040103012,-2.452630998,2.412527986,0,hold,,0
12/6/2021,455.7679138,453.1254319,457.7547396,450.5723534,-0.143202722,-2.044584567,1.901381845,0,hold,,0
12/7/2021,465.1954041,461.3509009,465.7914579,455.6288327,0.529703595,-1.0973426,1.627046195,0,hold,,0
12/8/2021,466.4272156,465.61264,466.9040647,463.7549324,1.149137058,-0.38232731,1.531464367,0,hold,,0
12/9/2021,463.2781067,465.0662378,466.5364998,463.0694985,1.370141631,-0.129058189,1.49919982,0,hold,,0
12/10/2021,467.6391602,466.1391274,467.7981099,463.4370432,1.875569518,0.301095758,1.57447376,2,hold,,0
12/13/2021,463.4966736,467.0928235,467.4603814,463.1986315,1.919731246,0.276205989,1.643525257,0,hold,,0
12/14/2021,460.3078003,460.0395897,462.6721279,457.2183006,1.678070557,0.02763624,1.650434317,0,hold,,0
12/15/2021,467.5001221,460.3674246,467.7583888,457.705055,2.043358415,0.314339278,1.729019137,0,hold,,0
12/16/2021,463.3774414,469.4571233,469.755135,461.7382859,1.977391659,0.198698018,1.778693641,0,hold,,0
12/17/2021,458.4457703,460.12056,463.3006829,456.6413783,1.509764262,-0.215143504,1.724907765,-2,sell,0,0
12/20/2021,453.5709534,453.0725019,453.9896356,449.7428494,0.737309947,-0.790078255,1.527388202,0,hold,,0
12/21/2021,461.6259155,457.1896849,461.7754449,454.8968201,0.766269389,-0.60889505,1.375164439,0,hold,,0
12/22/2021,466.2415771,461.3567584,466.3612006,461.1473869,1.148426923,-0.181390013,1.329816936,0,hold,,0
12/23/2021,469.1425476,467.298271,470.7276197,467.1886263,1.666167057,0.269080097,1.39708696,2,hold,,0
12/27/2021,475.7819214,470.5980138,475.8317544,470.5481808,2.58245291,0.94829276,1.63416015,0,hold,,0
12/28/2021,475.3931274,476.2405011,477.3271217,474.5856384,3.239896122,1.284588778,1.955307344,0,hold,,0
12/29/2021,476.0012512,475.5027997,477.0778931,474.446085,3.766576363,1.449015215,2.317561148,0,hold,,0
12/30/2021,474.6853333,476.4498406,477.5165341,474.1968605,4.031320117,1.371007175,2.660312942,0,hold,,0
12/31/2021,473.4890442,474.1669614,475.3831538,473.1999642,4.097369001,1.149644847,2.947724154,0,hold,,0
1/3/2022,476.2305298,474.8248929,476.3701108,472.3824988,4.321117046,1.098714314,3.222402732,0,hold,,0
1/4/2022,476.0710144,477.7358558,478.4935118,474.1071143,4.434449848,0.969637693,3.464812155,0,hold,,0
1/5/2022,466.9294434,475.6822507,476.4997185,466.829747,3.743466178,0.222923218,3.52054296,0,hold,,0
1/6/2022,466.4907837,466.4409507,469.3618691,463.9885475,3.124443829,-0.316879305,3.441323134,-2,sell,0,0
1/7/2022,464.6465149,466.5007703,467.746899,463.2109721,2.456727453,-0.787676544,3.244403997,0,hold,,0
1/10/2022,464.0683289,461.2670338,464.2975971,455.1859194,1.859467846,-1.107948921,2.967416767,0,hold,,0
1/11/2022,468.2951965,463.7892058,468.3948929,460.6190311,1.707524916,-1.007913481,2.715438397,0,hold,,0
1/12/2022,469.5612488,470.1294908,471.7345205,467.4877039,1.670017958,-0.836336351,2.506354309,0,hold,,0
1/13/2022,463.0913391,470.7276196,471.4154851,462.0047185,1.10548247,-1.120697471,2.226179941,0,hold,,0
1/14/2022,463.2807617,459.7616954,463.649611,458.475682,0.665695131,-1.248387848,1.914082979,0,hold,,0
1/18/2022,455.0762329,458.3161676,458.5354875,453.8998947,-0.340946195,-1.804023339,1.463077145,0,hold,,0
1/19/2022,450.3509216,456.7111675,458.1865645,450.0618112,-1.502687778,-2.372611938,0.86992416,0,hold,,0
1/20/2022,445.3664246,452.3447457,457.319282,443.1233928,-2.793383225,-2.930645909,0.137262683,0,hold,,0
1/21/2022,436.6235962,444.1801077,446.6723653,436.5936903,-4.470212028,-3.685979769,-0.784232259,0,hold,,0
1/24/2022,438.4778137,430.6920037,439.0161499,419.4569178,-5.585109411,-3.840701722,-1.74440769,0,hold,,0
1/25/2022,433.1244507,431.7188138,438.3581915,425.8271134,-6.822005445,-4.062078205,-2.759927241,0,hold,,0
1/26/2022,432.0378418,439.3551064,442.6648318,427.5318206,-7.800020934,-4.032074954,-3.767945979,0,hold,,0
1/27/2022,429.9044495,436.9027281,440.2224018,428.120015,-8.647568401,-3.903697937,-4.743870464,0,hold,,0
1/28/2022,440.5812988,431.3399884,440.6311318,426.4950544,-8.361339049,-2.893974868,-5.467364181,0,hold,,0
1/31/2022,448.5166321,439.8734697,448.8854813,438.4479057,-7.408781331,-1.55313372,-5.855647611,0,hold,,0
2/1/2022,451.5472412,449.2842519,452.225128,445.5558442,-6.336286877,-0.384511413,-5.951775464,0,hold,,0
2/2/2022,455.9335938,454.0893171,456.7011981,451.6468926,-5.073896582,0.702303105,-5.776199688,2,hold,,0
2/3/2022,445.2168884,449.5534226,451.5671557,444.3296301,-4.881916046,0.715426914,-5.597342959,0,hold,,0
2/4/2022,447.3103943,444.9676661,451.3777452,442.4554511,-4.508866257,0.870781362,-5.379647619,0,hold,,0
2/7/2022,445.8748474,448.1178792,449.5932761,444.4692105,-4.27972425,0.879938695,-5.159662945,0,hold,,0
2/8/2022,449.543457,445.3465038,450.520433,443.8411705,-3.758772631,1.120712251,-4.879484882,0,hold,,0
2/9/2022,456.1230164,453.810194,456.4619597,453.6008529,-2.782919506,1.677252301,-4.460171807,0,hold,,0
2/10/2022,447.9284668,449.9421999,456.2924672,445.8150373,-2.640344293,1.455862011,-4.096206304,0,hold,,0
2/11/2022,439.0958862,448.0181802,450.2113486,437.5806046,-3.203143995,0.714449848,-3.917593842,0,hold,,0
2/14/2022,437.6603394,438.5575764,440.2323661,433.9917437,-3.722097426,0.156397133,-3.878494559,0,hold,,0
2/15/2022,444.7184448,442.3557895,444.8978801,441.8074746,-3.523228055,0.284213203,-3.807441258,0,hold,,0
2/16/2022,445.2168884,442.555144,446.6723583,440.5713168,-3.287506089,0.415948136,-3.703454224,0,hold,,0
2/17/2022,435.7064209,441.847347,445.1869781,435.0684188,-3.824028954,-0.096459784,-3.72756917,-2,sell,0,0
2/18/2022,432.8851929,435.9755678,437.3014658,430.482653,-4.425858176,-0.558631205,-3.867226972,0,hold,,0
2/22/2022,428.239624,430.5524463,434.1512514,424.541092,-5.217526356,-1.080239508,-4.137286848,0,hold,,0
2/23/2022,420.643219,431.3200412,431.9181891,420.0450711,-6.384301242,-1.797611514,-4.586689727,0,hold,,0
2/24/2022,426.9735413,409.7470587,427.4321385,409.3682611,-6.720702567,-1.707210272,-5.013492295,0,hold,,0
2/25/2022,436.3942871,428.2794821,436.4840047,426.5349019,-6.156163166,-0.914136697,-5.242026469,0,hold,,0
2/28/2022,435.277771,430.692011,436.842916,429.3661434,-5.732771324,-0.392595884,-5.34017544,0,hold,,0
3/1/2022,428.6483765,433.6927034,435.8161117,425.7872392,-5.86456393,-0.419510792,-5.445053138,0,hold,,0
3/2/2022,436.5338745,431.0309504,438.3581936,430.2334402,-5.271945029,0.138486487,-5.410431516,2,hold,,0
3/3/2022,434.3605957,439.1058637,439.7438658,432.4565073,-4.920930296,0.391600976,-5.312531272,0,hold,,0
3/4/2022,430.8315735,430.4128608,432.0278388,426.5548512,-4.871357218,0.352939244,-5.224296461,0,hold,,0
3/7/2022,418.131012,430.2134713,430.9611485,418.0612215,-5.790154076,-0.452686091,-5.337467984,-2,sell,0,0
3/8/2022,414.9608765,418.3204347,425.8869249,413.8343712,-6.696912804,-1.087555856,-5.609356948,0,hold,,0
3/9/2022,426.0863037,423.8233449,428.179806,421.5105227,-6.443519744,-0.667330237,-5.776189507,0,hold,,0
3/10/2022,424.1622925,421.2114377,425.1093321,419.1378929,-6.325044371,-0.439083891,-5.88596048,0,hold,,0
3/11/2022,418.769043,426.7940998,427.4420807,418.2307068,-6.590372238,-0.563529407,-6.026842832,0,hold,,0
3/14/2022,415.7085571,419.5865245,423.2351627,414.502313,-6.96728756,-0.752355783,-6.214931777,0,hold,,0
3/15/2022,424.8501587,418.4699552,425.5180667,417.1241606,-6.45394773,-0.191212762,-6.262734968,0,hold,,0
3/16/2022,434.270874,428.5586394,434.3306858,423.4843764,-5.226699087,0.828828705,-6.055527792,2,hold,,0
3/17/2022,439.70401,432.2471647,439.70401,431.8484096,-3.772203416,1.826659501,-5.598862917,0,hold,,0
3/18/2022,444.519989,438,444.8599854,437.2200012,-2.205472545,2.714712297,-4.920184842,0,hold,,0
3/21/2022,444.3900146,444.3399963,446.4599915,440.6799927,-0.963211585,3.165578606,-4.128790191,0,hold,,0
3/22/2022,449.5899963,445.8599854,450.5799866,445.8599854,0.435859919,3.651720088,-3.215860169,0,hold,,0
3/23/2022,443.7999878,446.9100037,448.4899902,443.7099915,1.065150474,3.424808514,-2.35965804,0,hold,,0
3/24/2022,450.4899902,445.9400024,450.5,444.7600098,2.079721326,3.551503493,-1.471782167,0,hold,,0
3/25/2022,452.6900024,451.1600037,452.980011,448.4299927,3.02641204,3.598555366,-0.572143326,0,hold,,0
3/28/2022,455.9100037,452.0599976,455.9100037,450.0599976,3.990498457,3.650113426,0.340385031,0,hold,,0
3/29/2022,461.5499878,460.019989,462.0700073,457.1799927,5.150274316,3.847911428,1.302362888,0,hold,,0
3/30/2022,458.7000122,460.3399963,461.2000122,456.4700012,5.772889552,3.576421331,2.196468221,0,hold,,0
3/31/2022,451.6400146,457.8900146,458.7600098,451.1600037,5.631714908,2.748197349,2.883517558,0,hold,,0
4/1/2022,452.9200134,453.3099976,453.4599915,449.1400146,5.55903707,2.140415609,3.418621461,0,hold,,0
4/4/2022,456.7999878,453.1300049,456.9100037,452.2600098,5.748258519,1.863709647,3.884548872,0,hold,,0
4/5/2022,451.0299988,455.2200012,457.8299866,449.8200073,5.370717699,1.188935061,4.181782638,0,hold,,0
4/6/2022,446.519989,446.8900146,448.9299927,443.4700012,4.65394599,0.377730682,4.276215308,0,hold,,0
